coverage,efficiency,threshold
0.9977862749044073,0.441987965232895,0.03879367504353616
0.9977862749044073,0.44199781586395953,0.038867875727912164
0.9977862749044073,0.44200766693411786,0.03888909094226
0.9977862749044073,0.44201751844339937,0.03891019973114872
0.9977862749044073,0.4420273703918335,0.039048402135870214
0.9977862749044073,0.44203722277944946,0.03906344170828404
0.9977862749044073,0.44204707560627676,0.03908152515840718
0.9977862749044073,0.4420569288723447,0.03910539684058559
0.9977359629704166,0.44204449199768175,0.039122072124716537
0.9976856510364258,0.4420320545685562,0.039122228237655515
0.9976856510364258,0.442041908158716,0.0391481853188668
0.9976856510364258,0.44205176218818965,0.03919718667579617
0.9976353391024351,0.4420393240893486,0.03919819432855956
0.9976353391024351,0.44204917850056846,0.03920796017713892
0.9976353391024351,0.4420590333511682,0.03921170014508031
0.9976353391024351,0.4420688886411771,0.039240478439217366
0.9975850271684443,0.4420564498149552,0.03924137492742559
0.9975850271684443,0.44206630548681247,0.039333840481462906
0.9975850271684443,0.442076161598145,0.03938377048539509
0.9975850271684443,0.4420860181489822,0.03938509139489016
0.9975850271684443,0.44214516668524917,0.03938580624652917
0.9975850271684443,0.44215502631344217,0.03940174191851466
0.9975850271684443,0.442164886381375,0.03948739878697693
0.9975850271684443,0.4421747468890772,0.039670980402154936
0.9975850271684443,0.44218460783657815,0.03967200245038876
0.9975850271684443,0.4421944692239072,0.03974350422902485
0.9975850271684443,0.4422043310510939,0.03982242936231923
0.9975850271684443,0.44221419331816764,0.039851386197453126
0.9975850271684443,0.4422240560251578,0.03985308307467526
0.9975850271684443,0.44223391917209387,0.03986897161565808
0.9975850271684443,0.4422536467859214,0.03989530445487938
0.9975347152344536,0.4422412062543216,0.03989531891494533
0.9975347152344536,0.4422510706638116,0.03994085001107916
0.9975347152344536,0.4422609355133724,0.039999562890582464
0.9975347152344536,0.44227080080303366,0.040033628546873354
0.9975347152344536,0.4422806665328247,0.04007685695963244
0.9975347152344536,0.4422905327027751,0.040116227542058
0.9975347152344536,0.4423003993129141,0.04016572549001342
0.9975347152344536,0.4423102663632713,0.04017376423254375
0.9974844033004628,0.44229782487451197,0.04018261610036991
0.9974844033004628,0.4423076923076923,0.040322638373467404
0.9972328436305091,0.4422454762489123,0.04032547764716888
